Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 3750.0, 13.067485608480638, 22.24, 1.0
2.0, 3749.0, 15.003186425790773, 20.24, 0.0
3.0, 3750.0, 13.68221220956184, 22.24, 0.0
4.0, 3749.0, 13.491078056278639, 23.04, 1.0
