Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 199.0, 0.07536197593435645, 22.388, 10.0
2.0, 199.0, 0.07518112736579496, 25.0, 3.0
3.0, 198.0, 0.07421530870487913, 26.866, 7.0
4.0, 200.0, 0.07190985303896014, 22.059, 8.0
