Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 99.0, 0.20602191807120107, 35.294, 10.0
2.0, 96.0, 0.2193969548534369, 41.711, 18.0
3.0, 103.0, 0.23244859754049685, 40.642, 15.0
4.0, 101.0, 0.21384543701424263, 36.364, 6.0
