Fold, No hyperboxes, Training time, Testing error
1.0, 2841.0, 56.520125343085965, 11.063
2.0, 2804.0, 60.11114284176438, 11.436
3.0, 2821.0, 59.56447300095169, 11.809
4.0, 2831.0, 59.08364319206157, 11.007
