Fold, No hyperboxes, Training time, Testing error
1.0, 99.0, 0.20602191807120107, 39.037
2.0, 96.0, 0.2193969548534369, 43.85
3.0, 103.0, 0.23244859754049685, 45.455
4.0, 101.0, 0.21384543701424263, 37.968
