Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 52.0, 28.0, 0.08747689088340849, 40.299, 35.821
2.0, 57.0, 30.0, 0.06304924271535128, 32.353, 35.294
3.0, 56.0, 28.0, 0.06416584935504943, 38.806, 38.806
4.0, 57.0, 33.0, 0.06312148517463356, 33.824, 42.647
